track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
7BsRJ0qPuicpaMBWjfAAnM,Pepper Dem,Pepper Dem,Magugu,5/14/2021,193500,3,0.857,0.046,0.715,0.228,0.0793,-5.581,0.0662,130.008,4
3mD5eYWsXfGJOeBA9cSWMa,nasty,nasty,Ms Nina,8/6/2021,175506,44,0.789,0.0553,0.873,0.00121,0.104,-3.672,0.144,155.988,4
1kGXL1YKRNgmTM1niMUsyO,I Miss The Club,I Miss The Club,Dai Burger,6/4/2021,176640,33,0.818,0.00295,0.829,0.0196,0.0478,-5.341,0.0483,125.007,4
0XjKi6RQNEbkOPXLNeg583,Ugly,Ugly,Mighty Mark,9/16/2021,109000,20,0.818,0.00077,0.73,0.000106,0.0636,-5.108,0.18,80.01,4
1yuKvCO1nQp30mTqhNOBDY,Concrete Jungle (Remastered),TWC (Remastered),Roska,2009,615260,18,0.794,0.000343,0.815,0.874,0.0495,-6.56,0.0989,125.084,4
1JnlpPaMACqbAzuo5xbZR4,BaDinga - Reloaded,BaDinga (Reloaded),TWRK,8/6/2021,168000,42,0.762,0.354,0.932,0.432,0.496,-5.285,0.0516,129.99,4
4RZDeecyMvZhHNPaWjFrCP,"Bubble Pon Di Bed - UNIIQU3, Thai Chi Rosè, Charly Gynn Remix","Bubble Pon Di Bed (UNIIQU3, Thai Chi Rosé, Charly Gynn Remix)",Charly Gynn,7/23/2021,188000,21,0.789,0.198,0.821,0.0082,0.12,-8.258,0.0476,128.027,4
0nFWkJE6AnANyYuLOfJGqb,Gone Crazy,Gone Crazy,Jay R Neutron,1/7/2022,178178,16,0.921,0.00494,0.769,0.813,0.0476,-7.215,0.068,130.024,4
0CqO3pjpupPRniIQIqfDDC,Roll Call (feat. TT The Artist & Mighty Mark),Dark City Beneath The Beat (Original Motion Picture Soundtrack),TT The Artist,4/15/2021,162920,26,0.894,0.00253,0.637,0,0.0682,-4.678,0.317,136.91,4
3xGJbb2zbqialftjg7Jh16,STAND BACK (RELOADED),STAND BACK (RELOADED),Killa Kherk Cobain,6/25/2021,157714,26,0.741,0.00716,0.816,1.41E-05,0.284,-9.76,0.192,139.92,4
3fNYguDH58u3AWRvS0cnj3,I Am In Love,I Am In Love,DIALYUP,8/6/2021,173143,17,0.827,0.213,0.575,8.99E-06,0.0738,-7.166,0.0892,140.048,4
4Memi5MoLKZVCELuMCa3ku,I Said,I Said,Kade Young,3/22/2021,178560,16,0.784,0.00886,0.884,0.907,0.0658,-8.065,0.0492,144.003,4
4ye2rIlt5fw0S7Creva7VX,Nah Follow Dem,Nah Follow Dem,Magugu,2/12/2021,183692,36,0.613,0.455,0.898,0.00588,0.634,-4.531,0.197,129.973,4
6X6LIhmk6XVblq7meVQ4Kn,Pree Me (Chris Lorenzo Remix),Pree Me (Chris Lorenzo Remix),Chris Lorenzo,5/28/2021,280620,45,0.869,0.00207,0.647,0.819,0.0746,-8.857,0.0472,130.001,4
3u3eiXFxCifcIQnsgcmv43,Banter,Changes,SHE KORO,6/26/2020,178653,26,0.794,0.0536,0.935,0.58,0.309,-6.38,0.0651,119.995,4
7bsxDwNl5lYXOWU5U3jvQw,U Nasty,U Nasty,UNIIQU3,4/9/2021,191150,40,0.801,0.0018,0.964,0.219,0.0525,-4.221,0.0598,112.987,4
4emERQBWLwVutRtgygswTU,I Like The Gangstas,I Like The Gangstas,Lean Baltimore,8/20/2021,153317,15,0.635,0.0533,0.702,0,0.667,-6.58,0.157,121.864,4
4wbOo8y5y3C96cXLZaSbER,Beat It,Beat It,Beautiful Perfection,4/30/2021,184530,17,0.912,0.0236,0.503,0.00143,0.07,-13.357,0.0833,130.022,4
0NHc281NQMZfmhzFVOTLZy,H@ters Anonymous,Vanice,Cookiee Kawaii,7/30/2021,113280,31,0.777,0.00724,0.811,0.309,0.109,-6.436,0.0412,125.033,4
6YBiXXECi9ePcN6hToOpU1,Ga$ton Rasta,Nights Into Mornings EP,DJ Glo 410,7/2/2021,202440,17,0.779,0.00153,0.957,0.059,0.0801,-7.141,0.0423,134.985,4
1RzyaDFK6Rz9iufIZISW5n,Nzinga,Nzinga,Toya Delazy,5/19/2021,157870,26,0.751,0.00783,0.593,0.449,0.111,-8.854,0.054,126.906,4
2ssMpyB6X2tkKXefA1eEGY,2 A.M.,2 A.M.,DJ Doughboy,8/20/2020,175020,20,0.672,0.109,0.477,0.0012,0.0986,-13.362,0.0822,160.006,4
1ofE8ysdx2yRlfk21hqipf,Bitch We from Baltimore,We from Baltimore,Charles,4/14/2020,131391,23,0.918,0.0526,0.949,0.000114,0.25,-9.447,0.25,137.021,4
2BtUcb6aLrsYnsHuqieMY4,Relax Your Mind,Relax Your Mind,Cookiee Kawaii,5/12/2021,109931,30,0.688,0.336,0.903,0.000579,0.201,-6.449,0.204,145.03,4
3Snsn7nR619p0Ze090QT7K,Bussifame,Bussifame,Dawn Richard,2/16/2021,273387,0,0.755,0.18,0.872,0.00286,0.34,-7.821,0.117,119.997,4
6FrpVh6qp1UeQReksd7IlF,Body Bend,Rhythm Chronicles,Gina Jeanz,11/13/2020,192000,27,0.805,0.0315,0.541,0.863,0.0804,-9.28,0.071,125.029,4
3EinJKmldBC1cQ9rVDiHEp,Wait,Wait,Nailah Blackman,3/19/2021,203636,22,0.611,0.00493,0.634,0.068,0.0678,-6.906,0.0792,165.026,4
18XaSQTiVylPUq0uSyWZAh,Groove La Afrika,Soul on Ice EP PT1,Melé,3/26/2021,169134,48,0.873,0.0241,0.886,0.864,0.0347,-4.53,0.357,127.061,4
75rWEZDZB8p9ZKLP9sEpZJ,BALTIMORE,INTO THE COCOON,THE BLVCK BUTTAFLY,3/26/2021,240960,18,0.81,0.000128,0.69,0.033,0.0663,-7.927,0.146,124.977,4
1HUmlcTxVNZZzGBFb7dz84,Busy - Jaymie Silk Remix,Busy (Jaymie Silk Remix),Jaymie Silk,2/5/2021,210000,0,0.71,0.0207,0.783,0.657,0.218,-9.263,0.0478,128.053,4
5gugAjAxDTPulzcCfDUu3c,Get Freaky,Get Freaky,Da Yo Boyz,10/2/2020,178872,21,0.825,0.00455,0.551,0.00114,0.0661,-10.267,0.0967,132.982,4
3OrMbFUgXjchOYTU8TeLO7,B2B,B2B / Black Roses,UNIIQU3,12/11/2020,224542,27,0.678,0.00131,0.868,0.779,0.335,-7.694,0.0362,124.01,4
4ngGJcO8IDtvf7jmkMaS9G,Ride It - SBF17,Ride It (SBF17),Feadz,1/22/2021,166061,26,0.838,0.00181,0.701,0.812,0.347,-6.573,0.184,159.961,4
3vIvmbcfvC9ByPrpvTrSZq,Bustin' At Em',Bustin' At Em',Beautiful Perfection,3/26/2021,143571,13,0.931,0.00113,0.629,0.252,0.249,-9.225,0.22,140.055,4
6h39dC39snLZDESOv5MV5U,Eyes On Me - Solardo Remix,Eyes On Me (Solardo Remix),Solardo,1/15/2021,150930,20,0.692,0.00197,0.926,0.000775,0.372,-5.84,0.0634,127.966,4
6dyYYx3awmMWPYvscFZkEU,Alone Again,Alone Again,Funky Craig,2/26/2021,195692,25,0.615,0.0247,0.893,0.00573,0.177,-4.55,0.0662,130.031,4
1ox7ygxlRnNjwvCsKePvBC,Whispers,Transformed / Whispers,Dom 877,3/5/2021,240000,14,0.724,2.52E-06,0.965,0.799,0.0418,-6.502,0.0427,130.01,4
4k2ZyVo88pz7olFMKi18dK,Rooted (feat. Ester Dean) - Al Rich Club Mix,Rooted (feat. Ester Dean) [Al Rich Club Mix],Ester Dean,12/18/2020,184059,36,0.607,0.00493,0.828,0.255,0.0881,-5.554,0.0744,125.003,4
1DFnhOVN66vUuCW0uKwLsO,De Todo Se Aprende - Yamil Remix,De Todo Se Aprende (Remix),Yamil,1/22/2021,361500,18,0.794,0.181,0.716,0.459,0.0913,-10.862,0.0658,117.996,4
3enhwNFECQX6psc1uqprYV,ELASTIC,ELASTIC,Slim Media Player,1/29/2021,219508,37,0.808,0.0202,0.932,3.99E-06,0.0856,-7.102,0.0758,139.995,4
7hSTXrC5oAMss4LTPbbkua,Turn On the Bass,Turn On the Bass,Sheeqo Beat,8/28/2020,220560,45,0.791,0.065,0.768,0.013,0.109,-7.436,0.272,125.105,4
6BcgLpYUrgWdupgoq3pNIQ,"Banter - Sak Noel, Franklin Dam Remix",Banter,Franklin Dam,8/28/2020,150000,32,0.885,0.0116,0.875,5.56E-05,0.0461,-4.728,0.104,127.982,4
2tAnY41RqXmq1nUlvq9CBw,Give It 2 Em - Remix,Give It 2 Em (Remix),DJ TBoogie,4/16/2021,120333,32,0.763,0.0483,0.893,0.000105,0.0461,-4.291,0.276,150.04,4
4mIo1BjbD5tyuLceK7Ifpn,Tabasco,Tabasco,BASE,9/18/2020,129524,34,0.795,0.042,0.865,0.914,0.0489,-3.589,0.061,125.874,4
